pathway,pval,padj,log2err,ES,NES,size,leadingEdge
BIOCARTA_PCAF_PATHWAY,0.36163836163836166,0.4608733596587848,0.06064040094941603,0.5436841465263527,1.084180500917965,13,
BIOCARTA_PDGF_PATHWAY,0.022679616164455463,0.07713247610312404,0.35248785758361917,0.6390701838709794,1.344306501170082,27,
BIOCARTA_PDZS_PATHWAY,0.2037962037962038,0.30808679047739884,0.09026354843400684,0.5817094864259302,1.1784345678015042,16,
BIOCARTA_PELP1_PATHWAY,0.46853146853146854,0.5567741821936453,0.04860342472590687,0.5679057732987565,1.0497776628174857,6,
BIOCARTA_PEPI_PATHWAY,0.8231768231768232,0.8634061236800963,0.021145636251359415,0.3995240520225043,0.7605196209281269,8,
BIOCARTA_PGC1A_PATHWAY,0.017272646769357327,0.0647267305523668,0.35248785758361917,0.7045182794987279,1.4231016032104014,15,
BIOCARTA_PITX2_PATHWAY,0.6623376623376623,0.7267244761435311,0.03257851727786219,0.45080341561313736,0.9132433639779625,16,
BIOCARTA_PKC_PATHWAY,0.0011321088157348654,0.010762631795224407,0.45505986738722953,0.8874771736504287,1.6688506541462804,7,
BIOCARTA_PLATELETAPP_PATHWAY,0.04995004995004995,0.12115453040110574,0.19991523130966152,0.6933698987570918,1.361432129118572,11,
BIOCARTA_PLCD_PATHWAY,0.04495504495504495,0.11432463407328756,0.2114001893849227,0.8025523792364603,1.4713360466734096,5,
BIOCARTA_PLCE_PATHWAY,0.011732453506532415,0.04990696814415366,0.3807304007227924,0.7674325437418235,1.5068541681059326,11,
BIOCARTA_PLC_PATHWAY,0.035319622488210814,0.09966184313655502,0.3217759180753611,0.7532188369653344,1.457173363107066,9,
BIOCARTA_PLK3_PATHWAY,0.052947052947052944,0.1261555937754424,0.19381330272531053,0.7290450725039821,1.3877839879062304,8,
BIOCARTA_PML_PATHWAY,0.11688311688311688,0.21199095398839315,0.12563992130984047,0.61134422670701,1.2466808572926549,17,
BIOCARTA_PPARA_PATHWAY,0.00014397215618035912,0.0030667151763831384,0.5188480777437918,0.6576128211295638,1.4498554112363153,52,
BIOCARTA_PPARG_PATHWAY,4.3062918141306667e-4,0.006069514780812029,0.49849310876659025,0.8919213264686231,1.697829368894719,8,
BIOCARTA_PRC2_PATHWAY,0.009341161878413572,0.04289061847900429,0.3807304007227924,0.7554210762848916,1.4983996916559326,12,
BIOCARTA_PRION_PATHWAY,0.2057942057942058,0.31027939596327037,0.08971046527429813,0.6123053757306609,1.2022618992345098,11,
BIOCARTA_PROTEASOME_PATHWAY,0.06593406593406594,0.14457523900248356,0.1723243449009459,0.6491043918616302,1.314964035022519,16,
BIOCARTA_PS1_PATHWAY,0.1878121878121878,0.29011555511010256,0.09497515259055948,0.6033430026446167,1.21169037719836,14,
BIOCARTA_PTC1_PATHWAY,0.2077922077922078,0.3126263009428172,0.08916471178206781,0.6104340240369343,1.1985874992853818,11,
BIOCARTA_PTDINS_PATHWAY,0.07692307692307693,0.16118570778334093,0.15851410542482433,0.606375322970411,1.256270376309256,22,
BIOCARTA_PTEN_PATHWAY,0.014422664636586863,0.057548463261198,0.3807304007227924,0.7009161789388936,1.4356309804369776,18,
BIOCARTA_PYK2_PATHWAY,1.2583433361419748e-4,0.0028630601869572337,0.5188480777437918,0.7452125762898514,1.5675807389292993,27,
BIOCARTA_RAB_PATHWAY,0.4995004995004995,0.585229493418079,0.04567904149300621,0.5065634417308233,1.004783330412904,12,
BIOCARTA_RAC1_PATHWAY,0.00993898386945648,0.044764930528092536,0.3807304007227924,0.686491077700047,1.4197016025198708,21,
BIOCARTA_RACCYCD_PATHWAY,0.0025713793302807233,0.019119993812822283,0.4317076958033464,0.6976834579739717,1.4608213606300449,25,
BIOCARTA_RACC_PATHWAY,0.054945054945054944,0.12875048855197738,0.19002330527910832,0.6661561992977025,1.3378377686688847,14,
BIOCARTA_RANBP2_PATHWAY,0.07792207792207792,0.16243800349760615,0.15740289930528326,0.6868648826034994,1.3369801455662291,10,
BIOCARTA_RANKL_PATHWAY,0.08391608391608392,0.16896536299521372,0.15114876138548375,0.6473632392977614,1.3000959722260823,14,
BIOCARTA_RANMS_PATHWAY,0.09090909090909091,0.17737290257951416,0.1446305280344838,0.6775108867783208,1.3187726246742455,10,
BIOCARTA_RAN_PATHWAY,0.019976127955916932,0.07074046312389083,0.35248785758361917,0.8546091080178465,1.5667727353052774,5,
BIOCARTA_RARRXR_PATHWAY,0.13186813186813187,0.22821161733806816,0.11724971674979229,0.6946442629828723,1.306239266875557,7,
BIOCARTA_RAS_PATHWAY,0.026973026973026972,0.0851890584332056,0.27650059925447157,0.6586836880928585,1.3609832223952167,20,
BIOCARTA_RB_PATHWAY,0.1838161838161838,0.28644183099628645,0.09624060232812902,0.6114202466237431,1.219255542930908,13,
BIOCARTA_RECK_PATHWAY,0.8931068931068931,0.9173937012950791,0.01578376266308892,0.34519702520113293,0.6571046459468103,8,
BIOCARTA_REELIN_PATHWAY,0.24975024975024976,0.3555489736394259,0.07913166517683488,0.6463309213499516,1.2153887591870616,7,
BIOCARTA_RELA_PATHWAY,0.14485514485514486,0.24296899074874212,0.11101149245045029,0.6183663016532978,1.241861584559349,14,
BIOCARTA_RHODOPSIN_PATHWAY,0.13586413586413587,0.23172973925532628,0.11524000314778066,0.6514031265361374,1.267953958626425,10,
BIOCARTA_RHO_PATHWAY,0.08791208791208792,0.17453044502799234,0.1473312136993771,0.6197089869226888,1.2693007341167228,18,
BIOCARTA_RNAPOL3_PATHWAY,0.07992007992007992,0.16418679217809024,0.1552419662288392,0.7316711829119446,1.3758662965945136,7,
BIOCARTA_RNA_PATHWAY,0.04795204795204795,0.11812882769404509,0.20429475651688608,0.7197758882240193,1.3924748031428225,9,
BIOCARTA_S1P_PATHWAY,0.04295704295704296,0.11113908922128102,0.21654283673534816,0.7612814423800899,1.4315467155957122,7,
BIOCARTA_SALMONELLA_PATHWAY,0.2907092907092907,0.3944345884001056,0.07130529873400379,0.6562576401445812,1.2031308445788764,5,
BIOCARTA_SAM68_PATHWAY,0.21878121878121878,0.3236591085155054,0.08628656262672446,0.6723520622820083,1.2428473343968183,6,
BIOCARTA_SARS_PATHWAY,0.04795204795204795,0.11812882769404509,0.20429475651688608,0.7537208661811691,1.4173294794685083,7,
BIOCARTA_SET_PATHWAY,0.34065934065934067,0.44027733215689424,0.06350079680659454,0.5727846120462536,1.1149232889720524,10,
BIOCARTA_SHH_PATHWAY,0.08791208791208792,0.17453044502799234,0.1473312136993771,0.6385011529657069,1.2934838571378755,16,
BIOCARTA_SKP2E2F_PATHWAY,0.30569430569430567,0.4088913918942247,0.06879430956047748,0.5804415055295203,1.129827405957973,10,
BIOCARTA_SLRP_PATHWAY,0.6533466533466533,0.718808182109153,0.03323593077853825,0.4806418666910658,0.881170777508341,5,
BIOCARTA_SM_PATHWAY,0.5614385614385614,0.6392907735351465,0.0403295396423143,0.48106281690206654,0.966115764189134,14,
BIOCARTA_SODD_PATHWAY,0.7762237762237763,0.8233028671066859,0.02449735525192937,0.42404555030309987,0.8254032138344494,10,
BIOCARTA_SPPA_PATHWAY,0.027972027972027972,0.0865117415335756,0.27128855468895297,0.6805380550000625,1.378642754554065,16,
BIOCARTA_SPRY_PATHWAY,0.052947052947052944,0.1261555937754424,0.19381330272531053,0.6602670647715126,1.3375775215360175,16,
BIOCARTA_SRCRPTP_PATHWAY,0.4115884115884116,0.5054312830645731,0.05456806466709405,0.5425730119062276,1.065342369384501,11,
BIOCARTA_STAT3_PATHWAY,0.17082917082917082,0.27265298082199485,0.10063338942303625,0.6550684705237033,1.2469647881339385,8,
BIOCARTA_STATHMIN_PATHWAY,0.07792207792207792,0.16243800349760615,0.15740289930528326,0.6164090364324963,1.2736346320438432,20,
BIOCARTA_STEM_PATHWAY,0.974025974025974,0.9812999944578891,0.007450092912963734,0.270497790936882,0.5432392004133207,14,
BIOCARTA_STRESS_PATHWAY,0.007846610895282524,0.038129414522016104,0.3807304007227924,0.6769166417751925,1.4024157845460592,22,
BIOCARTA_SUMO_PATHWAY,0.004498909339188001,0.02677607176033531,0.40701791892395395,0.8830637701347008,1.632349351453289,6,
BIOCARTA_TALL1_PATHWAY,0.04795204795204795,0.11812882769404509,0.20429475651688608,0.6715363813920486,1.3486427582730054,14,
BIOCARTA_TCAPOPTOSIS_PATHWAY,0.8291708291708292,0.8680860898155798,0.020708840649244303,0.38890830326087583,0.7523800420155913,9,
BIOCARTA_TCRA_PATHWAY,0.991008991008991,0.9941673057820366,0.00434551079568136,0.19390788290308825,0.3846219295079167,12,
BIOCARTA_TCR_PATHWAY,7.189712761714339e-4,0.0081801029132276,0.47727081536286214,0.6719790174230525,1.461827248840421,43,
BIOCARTA_TCYTOTOXIC_PATHWAY,0.8121878121878122,0.8547281099287043,0.021939825270977154,0.40920026306439933,0.8116606317322118,12,
BIOCARTA_TEL_PATHWAY,0.027972027972027972,0.0865117415335756,0.27128855468895297,0.673488745469208,1.3734087767559826,17,
BIOCARTA_TERC_PATHWAY,0.010387350815371134,0.045980257593666286,0.3807304007227924,0.8567881677939547,1.5837787228185995,6,
BIOCARTA_TERT_PATHWAY,0.12687312687312688,0.22242052501953494,0.11988784511542344,0.6791940741090758,1.2928894197062482,8,
BIOCARTA_TFF_PATHWAY,1.6891173739061672e-4,0.0033001858760525324,0.5188480777437918,0.7624580444731452,1.5920100716508652,24,
BIOCARTA_TGFB_PATHWAY,0.017272646769357327,0.0647267305523668,0.35248785758361917,0.688362529533926,1.4136679824981542,19,
BIOCARTA_TH1TH2_PATHWAY,0.5234765234765235,0.6075415776358014,0.04353782409140024,0.4768905830744827,0.9853592767142341,20,
BIOCARTA_THELPER_PATHWAY,0.8121878121878122,0.8547281099287043,0.021939825270977154,0.4098769783606523,0.8130029162184099,12,
BIOCARTA_TID_PATHWAY,0.08391608391608392,0.16896536299521372,0.15114876138548375,0.6193239240193587,1.2718856193030723,19,
BIOCARTA_TNFR1_PATHWAY,0.07892107892107893,0.16296167389461852,0.1563124030731863,0.5889644973925684,1.2449675514297422,29,
BIOCARTA_TNFR2_PATHWAY,0.005093793689796638,0.028746449249390193,0.40701791892395395,0.7435737080323491,1.50199216514133,15,
BIOCARTA_TOB1_PATHWAY,0.45354645354645357,0.5435266932728862,0.05009228744021063,0.4983994643290934,1.023546946538939,19,
BIOCARTA_TOLL_PATHWAY,0.0010400695660447855,0.010411721132879425,0.45505986738722953,0.7407187551351581,1.5318474454250515,21,
BIOCARTA_TPO_PATHWAY,0.053946053946053944,0.12746386224284473,0.19189224038483796,0.6125988177024048,1.2791044631676003,24,
BIOCARTA_TRKA_PATHWAY,0.004275828136683438,0.02610651101556935,0.40701791892395395,0.7594735886858295,1.5252465597731841,14,
BIOCARTA_TSP1_PATHWAY,0.3226773226773227,0.42459120071753603,0.06613262047584399,0.6178301023918622,1.1617945803460774,7,
BIOCARTA_TUBBY_PATHWAY,0.11488511488511488,0.2097097490138727,0.12687572992985735,0.7771819739389839,1.4063574454011134,4,
BIOCARTA_UCALPAIN_PATHWAY,0.8971028971028971,0.9208306186567057,0.015451381498597165,0.3609530830283178,0.7249000575268305,14,
BIOCARTA_VDR_PATHWAY,0.03496503496503497,0.09875966506076177,0.24133997681509095,0.6306357893652332,1.316765604993635,24,
BIOCARTA_VEGF_PATHWAY,0.021778452809460468,0.07515025189914921,0.35248785758361917,0.6499554231267616,1.3608875983932731,25,
BIOCARTA_VIP_PATHWAY,8.929876777236241e-4,0.00943967944399637,0.47727081536286214,0.7256973662575072,1.5231837908784152,26,
BIOCARTA_VITCB_PATHWAY,0.1038961038961039,0.19609437863934867,0.13427345288320233,0.6814954476763552,1.3184176559280787,9,
BIOCARTA_VOBESITY_PATHWAY,0.02418155622546183,0.08040651266048518,0.35248785758361917,0.7739676244723627,1.4732969426862157,8,
BIOCARTA_WNT_LRP6_PATHWAY,0.03396603396603397,0.09690410294639902,0.24504178543099617,0.7960177315341437,1.4714441603881825,6,
BIOCARTA_WNT_PATHWAY,0.08891108891108891,0.17552969678405217,0.14641623786055022,0.5929356165773324,1.238047759183786,24,
KEGG_ABC_TRANSPORTERS,0.6183816183816184,0.6905302029464426,0.03584492923326486,0.43991791161827654,0.9556325840334421,42,
KEGG_ACUTE_MYELOID_LEUKEMIA,0.017873419596376058,0.06610365237145349,0.35248785758361917,0.5860277400778938,1.2928387972269113,54,
KEGG_ADHERENS_JUNCTION,0.0073989796311380316,0.03664564562065392,0.40701791892395395,0.5723296468056835,1.2799123779581354,72,
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.025974025974025976,0.08317779510620485,0.28201335001172506,0.558728726800497,1.24432598307354,64,
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.3156843156843157,0.4181083059063424,0.06720650937104644,0.509097611189474,1.0823809973977332,31,
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,2.2479724914093945e-5,0.0010108739790734627,0.5756102610711286,0.7248201644878394,1.5734308797751047,40,
KEGG_ALLOGRAFT_REJECTION,0.8921078921078921,0.9170325320543027,0.015866228215199906,0.3737014075812015,0.8011853732876816,34,
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.1048951048951049,0.19693030627424266,0.13355495455759195,0.6072480304265866,1.247085745109288,19,
KEGG_ALZHEIMERS_DISEASE,0.008892795913824275,0.04123288187211812,0.3807304007227924,0.5190742904866373,1.1962679548630932,151,
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.3206793206793207,0.4233385440281992,0.06643641376628104,0.49525684179277274,1.0758638973746235,41,
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.03018932671370096,0.08993308368024691,0.35248785758361917,0.5963748343735348,1.29735744838157,43,
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,7.388843843970926e-5,0.002226871767018046,0.5384340963099162,0.6702056882950809,1.4756584778878497,51,
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.8801198801198801,0.9070133213458059,0.016838053046391015,0.38738523023519794,0.8719460410901713,81,
KEGG_APOPTOSIS,1.2129988799053178e-4,0.0028630601869572337,0.5384340963099162,0.620513470719084,1.3966827385446015,81,
KEGG_ARACHIDONIC_ACID_METABOLISM,0.13486513486513488,0.23113909683782646,0.11573444770168878,0.5171179993256397,1.1449768066712833,58,
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.006729731105334449,0.03472737380949452,0.40701791892395395,0.6022743051265455,1.3191372227649594,48,
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.3826173826173826,0.4800509499358038,0.05797547575714859,0.46276301203014714,1.0344888220106674,71,
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.981018981018981,0.9862408705559875,0.006345963731494484,0.29545266914759044,0.6151870138654997,23,
KEGG_ASTHMA,0.8811188811188811,0.9077126509853782,0.016758234102620485,0.3797405169768202,0.7970465749129326,26,
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.977022977022977,0.9836197917221371,0.0069963491062699406,0.3327393906387664,0.7287857242714392,48,
KEGG_AXON_GUIDANCE,4.686522602943222e-5,0.001639125744955327,0.557332238758646,0.5946966202001394,1.3635366265990683,123,
KEGG_BASAL_CELL_CARCINOMA,0.3076923076923077,0.41020814479638007,0.06847149044920875,0.48683229461164446,1.0747915919699769,55,
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.0023123962020628747,0.017610264624849794,0.4317076958033464,0.6872362486534973,1.4526967814320106,29,
KEGG_BASE_EXCISION_REPAIR,0.028971028971028972,0.0878313977698642,0.26635065708852557,0.6081077435527958,1.2957629176064085,32,
KEGG_BETA_ALANINE_METABOLISM,0.2807192807192807,0.38530897397176467,0.07307443991269867,0.5387091637493857,1.1140804125662855,21,
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.03496503496503497,0.09875966506076177,0.24133997681509095,0.6385398825164019,1.32290795503974,22,
KEGG_BLADDER_CANCER,0.013525926939292523,0.05474135859859388,0.3807304007227924,0.6153827983337441,1.3358655639290977,40,
KEGG_BUTANOATE_METABOLISM,0.19080919080919082,0.29346494981674137,0.09405034657278127,0.5379661805776796,1.149650645086392,33,
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,7.840062437240108e-5,0.0022664180494593087,0.5384340963099162,0.62803182504409,1.4050322605345322,73,
KEGG_CALCIUM_SIGNALING_PATHWAY,3.394916948945324e-4,0.005198810657493029,0.49849310876659025,0.5466420414632014,1.2644577041659775,167,
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.13586413586413587,0.23172973925532628,0.11524000314778066,0.5062120825311583,1.1298818113063887,69,
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.3706293706293706,0.467911322189397,0.05947602869573201,0.4496088098701701,1.0308753389136043,123,
KEGG_CELL_CYCLE,1.6437726312275032e-4,0.0032794421579348705,0.5188480777437918,0.5765945743942995,1.3214982479097943,121,
KEGG_CHEMOKINE_SIGNALING_PATHWAY,2.9847993340967837e-4,0.004697742507497883,0.49849310876659025,0.5488675684522535,1.2701560351112733,172,
KEGG_CHRONIC_MYELOID_LEUKEMIA,7.62028100848861e-7,1.3492660060655145e-4,0.6594443980379349,0.6839040704870895,1.5288411084168485,71,
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.017272646769357327,0.0647267305523668,0.35248785758361917,0.7289043079239599,1.4535348193161943,13,
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.1798201798201798,0.282702868718407,0.09754492162471996,0.5492312715332517,1.159503836601786,28,
KEGG_COLORECTAL_CANCER,7.1632347424147e-5,0.0021820907554043916,0.5384340963099162,0.6526595904875281,1.4497367853371148,61,
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.36863136863136864,0.46642816763406314,0.05973179763644106,0.4665158497498144,1.0407451596647757,67,
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.16283716283716285,0.2639117175730448,0.1035763266125924,0.5431659351271609,1.160762684073086,33,
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.6683316683316683,0.7318838872762337,0.032142839735294054,0.4272911619824115,0.9393280105809543,50,
KEGG_DILATED_CARDIOMYOPATHY,0.11588411588411589,0.21098952461420328,0.12625398784911535,0.5026885632440927,1.1346647726353505,86,
KEGG_DNA_REPLICATION,0.15584415584415584,0.25609425377406814,0.1063232559327084,0.5440689618771095,1.1664395302579553,34,
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.02718543976029887,0.0854787467712838,0.35248785758361917,0.6486081049772412,1.354291745182733,24,
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.8201798201798202,0.8605812705812707,0.021363031719606268,0.4009578171732423,0.8944924543862659,67,
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.1928071928071928,0.29541523916861934,0.09344492194109945,0.5144475116590351,1.1267737242179965,48,
KEGG_ECM_RECEPTOR_INTERACTION,0.3256743256743257,0.4271460021460021,0.06568136019340105,0.46573753637109805,1.0502584558058337,83,
KEGG_ENDOCYTOSIS,2.71138817929304e-4,0.004545185036649221,0.49849310876659025,0.549406342702802,1.2722117447979648,177,
KEGG_ENDOMETRIAL_CANCER,1.0547381416416597e-4,0.002672593676038549,0.5384340963099162,0.6724330875269977,1.4782314509504022,50,
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.054945054945054944,0.12875048855197738,0.19002330527910832,0.5368952306575907,1.1957013370713039,64,
KEGG_ERBB_SIGNALING_PATHWAY,1.893168923296232e-4,0.0035995621206028356,0.5188480777437918,0.6057890419445067,1.3666229043557894,84,
KEGG_ETHER_LIPID_METABOLISM,0.4695304695304695,0.5572600838625136,0.04850598364694698,0.47201859745745356,1.0087185861330896,33,
KEGG_FATTY_ACID_METABOLISM,0.2087912087912088,0.31329740175079157,0.08889452886204495,0.5193518165833733,1.1282062605644398,41,
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,1.1224212469540641e-4,0.0026947621971363253,0.5384340963099162,0.6184818395096063,1.3883634789903194,77,
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,8.629696014522957e-5,0.0023968557656023075,0.5384340963099162,0.6107166602347265,1.3830497819980174,92,
KEGG_FOCAL_ADHESION,5.219198263977727e-6,4.107219078291361e-4,0.610526878385931,0.5683141736842785,1.3186258165944167,194,
KEGG_FOLATE_BIOSYNTHESIS,0.0081455205349003,0.03904612466222089,0.3807304007227924,0.7804178613371673,1.5323508454390558,11,
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.07792207792207792,0.16243800349760615,0.15740289930528326,0.5811709059647089,1.2383655967627227,32,
KEGG_GALACTOSE_METABOLISM,0.0033483310203710807,0.02274777405446348,0.4317076958033464,0.6919460327441073,1.4488082431696674,25,
KEGG_GAP_JUNCTION,1.2583433361419748e-4,0.0028630601869572337,0.5188480777437918,0.6106178890099675,1.3782820196451215,86,
KEGG_GLIOMA,1.617144592063695e-6,1.9695040127074408e-4,0.6435518361507222,0.6812249538040576,1.5171332163114881,64,
KEGG_GLUTATHIONE_METABOLISM,0.024975024975024976,0.08198637978475753,0.2878571172551493,0.5778617630993819,1.263917247144811,47,
KEGG_GLYCEROLIPID_METABOLISM,0.46853146853146854,0.5567741821936453,0.04860342472590687,0.4634129214472492,1.0119864559695289,45,
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.12787212787212787,0.22361835695169027,0.11934844059101546,0.5023908154356358,1.1260225266233592,75,
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.07492507492507493,0.1580511818784343,0.1608014010700223,0.5886372033162507,1.242695256055566,28,
