TERMS,tValue,DF,pVal,FDR,pAdjust,collection,signif
WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR,2.30915294961412,801,0.826510193616677,0.999201393685791,1,WP,FALSE
WP_SELENIUM_MICRONUTRIENT_NETWORK,2.46584695355626,3767,0.789579514628647,0.999201393685791,1,WP,FALSE
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION,3.73965176613889,1431,0.512830902024125,0.999201393685791,1,WP,FALSE
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY,-0.109690991057418,3563,0.605295895003182,0.999201393685791,1,WP,FALSE
WP_GLUTATHIONE_METABOLISM,2.0012173350678,989,0.900140186344934,0.999201393685791,1,WP,FALSE
WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION,-2.31966258115705,593,0.234350818441784,0.999201393685791,1,WP,FALSE
WP_ROLE_OF_OSX_AND_MIRNAS_IN_TOOTH_DEVELOPMENT,4.30719069065193,1252,0.408168705966465,0.999201393685791,1,WP,FALSE
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER,2.99180623010947,584,0.669459586873944,0.999201393685791,1,WP,FALSE
WP_IL5_SIGNALING_PATHWAY,6.89750296108692,1252,0.106251698870326,0.932778517759528,1,WP,FALSE
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION,-1.2910955303479,390,0.380886158736296,0.999201393685791,1,WP,FALSE
WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS,-1.76241775937856,305,0.30788335409925,0.999201393685791,1,WP,FALSE
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALLING,6.09362428403082,2687,0.170475643521113,0.999201393685791,1,WP,FALSE
WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES,4.3846724618006,471,0.394938294865682,0.999201393685791,1,WP,FALSE
WP_ALLOGRAFT_REJECTION,50.2568934201252,8488,1.2967883367326099e-49,1.22157461320212e-47,3.673801357963484e-46,WP,TRUE
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY,4.49398581215333,839,0.376719651160606,0.999201393685791,1,WP,FALSE
WP_CHEMOKINE_SIGNALING_PATHWAY,2.34203058647292,6410,0.818726540026981,0.999201393685791,1,WP,FALSE
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,5.54765841340621,2445,0.228374536970228,0.999201393685791,1,WP,FALSE
WP_FOCAL_ADHESION,2.61663431648598,7553,0.754480782306808,0.999201393685791,1,WP,FALSE
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,4.72736411042666,2975,0.339594700161986,0.999201393685791,1,WP,FALSE
WP_GLUCURONIDATION,2.1585909017444,990,0.862362046076675,0.999201393685791,1,WP,FALSE
WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES,-4.80327226509943,709,0.0517856425438807,0.758270600150294,1,WP,FALSE
WP_MRNA_PROCESSING,7.53980678348249,4525,0.0701864249306063,0.819615028321874,1,WP,FALSE
WP_WNTBETACATENIN_SIGNALING_PATHWAY_IN_LEUKEMIA,-0.551320080219818,907,0.514934234212052,0.999201393685791,1,WP,FALSE
WP_RALA_DOWNSTREAM_REGULATED_GENES,-1.6695316303477,558,0.321484891253147,0.999201393685791,1,WP,FALSE
WP_INTERLEUKIN1_INDUCED_ACTIVATION_OF_NFKAPPAB,3.20752417420179,276,0.622347470302538,0.999201393685791,1,WP,FALSE
WP_EBV_LMP1_SIGNALING,-0.0153878355799297,660,0.625474546938938,0.999201393685791,1,WP,FALSE
WP_FARNESOID_X_RECEPTOR_PATHWAY,0.596699427477964,791,0.762753387458287,0.999201393685791,1,WP,FALSE
WP_MIR124_PREDICTED_INTERACTIONS_WITH_CELL_CYCLE_AND_DIFFERENTIATION,0.0911701895573272,245,0.648617234517751,0.999201393685791,1,WP,FALSE
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,-0.0691791060965252,1798,0.613928804587233,0.999201393685791,1,WP,FALSE
WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS,0.914080191179144,760,0.837339354058822,0.999201393685791,1,WP,FALSE
WP_PENTOSE_PHOSPHATE_METABOLISM,2.19784063458478,237,0.852985388898948,0.999201393685791,1,WP,FALSE
WP_MIRNA_BIOGENESIS,-1.74792629278458,241,0.309979927623121,0.999201393685791,1,WP,FALSE
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,5.94893366212255,3469,0.184623760456313,0.999201393685791,1,WP,FALSE
WP_MELATONIN_METABOLISM_AND_EFFECTS,8.38606855798527,1392,0.0386215075277684,0.661481092566506,1,WP,FALSE
WP_DUAL_HIJACK_MODEL_OF_VIF_IN_HIV_INFECTION,-3.07751301575329,230,0.155661181223743,0.981728134381882,1,WP,FALSE
WP_AGERAGE_PATHWAY,2.28026456318017,2381,0.833363533592042,0.999201393685791,1,WP,FALSE
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS,0.0336446784176339,722,0.636079610572977,0.999201393685791,1,WP,FALSE
WP_NUCLEOTIDE_GPCRS,-0.499598931395471,251,0.525143600781324,0.999201393685791,1,WP,FALSE
WP_TRANSLATION_FACTORS,5.16250127384522,1641,0.27687546481217,0.999201393685791,1,WP,FALSE
WP_ESTROGEN_METABOLISM,1.16659223496484,697,0.897779936812001,0.999201393685791,1,WP,FALSE
WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,3.21771205202529,1170,0.620158331020568,0.999201393685791,1,WP,FALSE
WP_G_PROTEIN_SIGNALING_PATHWAYS,-0.280104077539728,3411,0.569592827114751,0.999201393685791,1,WP,FALSE
WP_DIFFERENTIATION_PATHWAY,3.22643356387158,1710,0.618286949237045,0.999201393685791,1,WP,FALSE
WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,2.82671208756512,2112,0.706428691916826,0.999201393685791,1,WP,FALSE
WP_OVERVIEW_OF_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,-0.644025262432384,1113,0.496896344600966,0.999201393685791,1,WP,FALSE
WP_TFS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY,1.70277949153611,341,0.97233582106863,0.999201393685791,1,WP,FALSE
WP_TGFBETA_SIGNALING_PATHWAY,5.64263894835101,4619,0.217405611008806,0.999201393685791,1,WP,FALSE
WP_ATM_SIGNALING_PATHWAY,1.38030367487411,1403,0.949415691939786,0.999201393685791,1,WP,FALSE
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,14.2197522193865,4168,1.2143725927449e-4,0.00623966717654056,0.34403175552463017,WP,FALSE
WP_INTERFERON_TYPE_I_SIGNALING_PATHWAYS,5.29566973622986,1945,0.259368828785933,0.999201393685791,1,WP,FALSE
WP_OXIDATIVE_PHOSPHORYLATION,4.07318343263049,2220,0.44969749937852,0.999201393685791,1,WP,FALSE
WP_ARYLAMINE_METABOLISM,0.964822960106546,271,0.849420025224404,0.999201393685791,1,WP,FALSE
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,4.03170061479788,2011,0.457301585302859,0.999201393685791,1,WP,FALSE
WP_NAD_METABOLISM_SIRTUINS_AND_AGING,-2.31427154082237,414,0.234996757688075,0.999201393685791,1,WP,FALSE
WP_FATTY_ACID_BIOSYNTHESIS,5.16989876736352,822,0.275882339913004,0.999201393685791,1,WP,FALSE
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING_PATHWAY,6.11576144186682,3283,0.168384679374969,0.999201393685791,1,WP,FALSE
WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE,1.63937148087453,679,0.987724423657848,0.999201393685791,1,WP,FALSE
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS,1.38451416969209,611,0.950435866687417,0.999201393685791,1,WP,FALSE
WP_EXERCISEINDUCED_CIRCADIAN_REGULATION,6.56771008897502,1908,0.1297909627663,0.951504323377002,1,WP,FALSE
WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES,0.39417360513592,979,0.71623930900284,0.999201393685791,1,WP,FALSE
WP_LNCRNAMEDIATED_MECHANISMS_OF_THERAPEUTIC_RESISTANCE,1.03296856312565,489,0.865699197313715,0.999201393685791,1,WP,FALSE
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_NORMAL_CONDITION,5.76349059138253,253,0.204003565796341,0.999201393685791,1,WP,FALSE
WP_NEURAL_CREST_DIFFERENTIATION,2.22513896635589,3472,0.846476034188038,0.999201393685791,1,WP,FALSE
WP_CATALYTIC_CYCLE_OF_MAMMALIAN_FLAVINCONTAINING_MONOOXYGENASES_FMOS,-3.22321833705258,233,0.143153001903473,0.956800628105521,1,WP,FALSE
WP_APOPTOSIS_MODULATION_BY_HSP70,-1.87588649623513,752,0.291792054445414,0.999201393685791,1,WP,FALSE
WP_SEROTONIN_TRANSPORTER_ACTIVITY,2.73599904301285,285,0.72704756954711,0.999201393685791,1,WP,FALSE
WP_TNF_RELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,5.08337837575526,1489,0.287650230262005,0.999201393685791,1,WP,FALSE
WP_SCFA_AND_SKELETAL_MUSCLE_SUBSTRATE_METABOLISM,4.60743153993253,277,0.358370447041627,0.999201393685791,1,WP,FALSE
WP_NRF2_PATHWAY,7.06303566216175,5924,0.0957853449177794,0.900828287675828,1,WP,FALSE
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PREGNANCY_AND_LACTATION_STAGE_3_OF_4,1.03295649868431,1330,0.865696310000501,0.999201393685791,1,WP,FALSE
WP_RAC1PAK1P38MMP2_PATHWAY,0.973026545439709,2484,0.85137651090307,0.999201393685791,1,WP,FALSE
WP_SYNAPTIC_VESICLE_PATHWAY,3.23794663651824,1763,0.615820368408408,0.999201393685791,1,WP,FALSE
WP_OVARIAN_INFERTILITY_GENES,2.71866925684568,1267,0.731009725786595,0.999201393685791,1,WP,FALSE
WP_METABOLISM_OF_SPINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS,-1.230984407399,837,0.390906417234546,0.999201393685791,1,WP,FALSE
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE,3.08900638269856,628,0.648055769893617,0.999201393685791,1,WP,FALSE
WP_PARKINSONS_DISEASE_PATHWAY,5.15827112178254,2137,0.277444462892184,0.999201393685791,1,WP,FALSE
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY,2.2714349466593,2855,0.835460783342476,0.999201393685791,1,WP,FALSE
WP_MFAP5MEDIATED_OVARIAN_CANCER_CELL_MOTILITY_AND_INVASIVENESS,-1.24148000189127,469,0.389145403418874,0.999201393685791,1,WP,FALSE
WP_TYPE_III_INTERFERON_SIGNALING,-5.25758486069239,377,0.0372380388468718,0.645611642829815,1,WP,FALSE
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,1.31504562327805,3343,0.933615732549566,0.999201393685791,1,WP,FALSE
WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING,1.19764453238256,471,0.905261029133546,0.999201393685791,1,WP,FALSE
WP_GLOBO_SPHINGOLIPID_METABOLISM,-0.699490683334727,1018,0.486267500033217,0.999201393685791,1,WP,FALSE
WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS,3.25792303833987,734,0.611550881185161,0.999201393685791,1,WP,FALSE
WP_NONHOMOLOGOUS_END_JOINING,2.2179202858787,295,0.848196346840629,0.999201393685791,1,WP,FALSE
WP_HEME_BIOSYNTHESIS,-0.442944698432345,241,0.536444414414694,0.999201393685791,1,WP,FALSE
WP_ONE_CARBON_METABOLISM,5.73109008414047,1426,0.207536229838642,0.999201393685791,1,WP,FALSE
WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY,1.28256538548131,478,0.925761122871217,0.999201393685791,1,WP,FALSE
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS,-4.24446401648193,783,0.0759171515691498,0.829150938542843,1,WP,FALSE
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,5.28386507639659,1671,0.260888999766248,0.999201393685791,1,WP,FALSE
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,4.49317766526547,5933,0.376852409255017,0.999201393685791,1,WP,FALSE
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY,4.13846290586179,1231,0.43787773657265,0.999201393685791,1,WP,FALSE
WP_LUNG_FIBROSIS,1.41010653984683,2364,0.956638413814865,0.999201393685791,1,WP,FALSE
WP_SIMPLIFIED_DEPICTION_OF_MYD88_DISTINCT_INPUTOUTPUT_PATHWAY,-1.02054346139201,565,0.427227997500185,0.999201393685791,1,WP,FALSE
WP_NANOMATERIAL_INDUCED_APOPTOSIS,-3.21271360309839,800,0.144028172396945,0.956800628105521,1,WP,FALSE
WP_BLOOD_CLOTTING_CASCADE,3.52493190398194,754,0.55579187283994,0.999201393685791,1,WP,FALSE
WP_ETHANOL_METABOLISM_RESULTING_IN_PRODUCTION_OF_ROS_BY_CYP2E1,5.43865906228011,399,0.241441477577688,0.999201393685791,1,WP,FALSE
WP_INSULIN_SIGNALING,7.2131796672656,5543,0.0870214764613559,0.870933107525341,1,WP,FALSE
WP_SULFATION_BIOTRANSFORMATION_REACTION,5.51543951349274,627,0.232183415295352,0.999201393685791,1,WP,FALSE
WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2,5.54502420412388,553,0.228684269307433,0.999201393685791,1,WP,FALSE
WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,-1.13375721105802,652,0.407448817417594,0.999201393685791,1,WP,FALSE
WP_ROBO4_AND_VEGF_SIGNALING_PATHWAYS_CROSSTALK,3.50175446365637,241,0.560532139363365,0.999201393685791,1,WP,FALSE
WP_NANOPARTICLE_TRIGGERED_REGULATED_NECROSIS,-2.75584739590787,467,0.186187012513151,0.999201393685791,1,WP,FALSE
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY,4.40508931162625,1385,0.391495660787796,0.999201393685791,1,WP,FALSE
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,-1.01924956438708,555,0.427457235852424,0.999201393685791,1,WP,FALSE
WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,1.02416877540203,2820,0.863593673454506,0.999201393685791,1,WP,FALSE
WP_LEPTIN_SIGNALING_PATHWAY,5.84973756612877,2374,0.194813645342404,0.999201393685791,1,WP,FALSE
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,2.17022341257201,4048,0.859580985272013,0.999201393685791,1,WP,FALSE
WP_METHYLATION_PATHWAYS,2.02453893206296,468,0.894525313960944,0.999201393685791,1,WP,FALSE
WP_NLR_PROTEINS,0.758243191150477,283,0.800488983688226,0.999201393685791,1,WP,FALSE
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,4.26665306170226,3136,0.415194667391204,0.999201393685791,1,WP,FALSE
WP_ESTROGEN_RECEPTOR_PATHWAY,-0.31695264264332,500,0.562006912047956,0.999201393685791,1,WP,FALSE
WP_GASTRIC_CANCER_NETWORK_2,0.428149977517333,1262,0.723974888862021,0.999201393685791,1,WP,FALSE
WP_PHYTOCHEMICAL_ACTIVITY_ON_NRF2_TRANSCRIPTIONAL_ACTIVATION,0.246752800602176,592,0.683020393360056,0.999201393685791,1,WP,FALSE
WP_IL7_SIGNALING_PATHWAY,2.67035404019826,823,0.742093818386795,0.999201393685791,1,WP,FALSE
WP_TRYPTOPHAN_METABOLISM,1.26682137737596,1733,0.921956345759424,0.999201393685791,1,WP,FALSE
WP_SPHINGOLIPID_PATHWAY,-1.18136191999398,1260,0.399297717720005,0.999201393685791,1,WP,FALSE
WP_COMPLEMENT_ACTIVATION,5.74793500043696,914,0.205694110171221,0.999201393685791,1,WP,FALSE
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY,-0.977367994378512,1300,0.434915956214971,0.999201393685791,1,WP,FALSE
WP_SLEEP_REGULATION,1.95971521959604,1623,0.91014436440399,0.999201393685791,1,WP,FALSE
WP_ADIPOGENESIS,8.00231902795993,4826,0.0510054598644058,0.755359751046515,1,WP,FALSE
WP_NEOVASCULARISATION_PROCESSES,5.17361516105165,1276,0.275384326464698,0.999201393685791,1,WP,FALSE
WP_ATR_SIGNALING,-2.74712571527001,368,0.187072306022933,0.999201393685791,1,WP,FALSE
WP_TYROBP_CAUSAL_NETWORK,1.15330883294866,2282,0.89458244430765,0.999201393685791,1,WP,FALSE
WP_SUPRESSION_OF_HMGB1_MEDIATED_INFLAMMATION_BY_THBD,2.78091960776924,275,0.716811415589054,0.999201393685791,1,WP,FALSE
WP_SEROTONIN_AND_ANXIETY,3.84216180249563,657,0.492948538386127,0.999201393685791,1,WP,FALSE
WP_NCRNAS_INVOLVED_IN_STAT3_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,1.57591586486004,538,0.996870848141517,0.999201393685791,1,WP,FALSE
WP_EV_RELEASE_FROM_CARDIAC_CELLS_AND_THEIR_FUNCTIONAL_EFFECTS,4.64210468964121,379,0.352876351281086,0.999201393685791,1,WP,FALSE
WP_STATIN_PATHWAY,13.5832050120361,1375,2.6272590441575e-4,0.0123743900979821,0.7443024872098197,WP,FALSE
WP_ARACHIDONATE_EPOXYGENASE_EPOXIDE_HYDROLASE,7.0097428011936,295,0.099060883458851,0.91187640604141,1,WP,FALSE
WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS,-1.55823252735896,1081,0.338291635042185,0.999201393685791,1,WP,FALSE
WP_LEPTIN_INSULIN_OVERLAP,0.0709551096059424,533,0.644199781609017,0.999201393685791,1,WP,FALSE
WP_ATM_SIGNALING_NETWORK_IN_DEVELOPMENT_AND_DISEASE,-1.20157435799877,1537,0.395866734817683,0.999201393685791,1,WP,FALSE
WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALLING_AND_REGULATION,1.55725035604818,408,0.992339502636365,0.999201393685791,1,WP,FALSE
WP_REGULATION_OF_ACTIN_CYTOSKELETON,6.36577466320413,5443,0.14608941394163,0.956800628105521,1,WP,FALSE
WP_INITIATION_OF_TRANSCRIPTION_AND_TRANSLATION_ELONGATION_AT_THE_HIV1_LTR,4.21711613322164,1134,0.423876690720329,0.999201393685791,1,WP,FALSE
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1,3.38373125624104,918,0.584969382138492,0.999201393685791,1,WP,FALSE
WP_BLADDER_CANCER,4.55378960112918,1519,0.366975584690635,0.999201393685791,1,WP,FALSE
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,2.62939568985626,2850,0.751532340157028,0.999201393685791,1,WP,FALSE
WP_REGULATION_OF_WNTBCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS,3.21466461065608,664,0.620812804110684,0.999201393685791,1,WP,FALSE
WP_GPR40_PATHWAY,2.52789302891068,599,0.77508080661189,0.999201393685791,1,WP,FALSE
WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,5.32455531624366,566,0.255674933083866,0.999201393685791,1,WP,FALSE
WP_CELL_DIFFERENTIATION_INDEX,2.60217650125628,1083,0.757825504023599,0.999201393685791,1,WP,FALSE
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,3.77277886665663,1238,0.506360353703511,0.999201393685791,1,WP,FALSE
WP_ESC_PLURIPOTENCY_PATHWAYS,1.28537844925094,3841,0.926441123545545,0.999201393685791,1,WP,FALSE
WP_NOCGMPPKG_MEDIATED_NEUROPROTECTION,-0.608217345435969,1733,0.50382342767463,0.999201393685791,1,WP,FALSE
WP_BDNFTRKB_SIGNALING,0.35677891944327,1038,0.70775903022294,0.999201393685791,1,WP,FALSE
WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN,-2.17672735866091,842,0.25190479672673,0.999201393685791,1,WP,FALSE
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_INVOLUTION_STAGE_4_OF_4,3.57119029091085,363,0.546389978523788,0.999201393685791,1,WP,FALSE
WP_HFE_EFFECT_ON_HEPCIDIN_PRODUCTION,1.77546701183386,266,0.954708162546767,0.999201393685791,1,WP,FALSE
WP_IL2_SIGNALING_PATHWAY,9.61243335403899,1403,0.0146327976057833,0.379378770953612,1,WP,FALSE
WP_INSULIN_SIGNALLING_IN_HUMAN_ADIPOCYTES_DIABETIC_CONDITION,5.76349059138253,253,0.204003565796341,0.999201393685791,1,WP,FALSE
WP_STEROID_BIOSYNTHESIS,1.26937315920397,398,0.922572903389787,0.999201393685791,1,WP,FALSE
WP_LEPTIN_AND_ADIPONECTIN,-0.180780939886449,329,0.590280007500097,0.999201393685791,1,WP,FALSE
WP_NOTCH_SIGNALING_PATHWAY_NETPATH,7.12182943109563,2211,0.0922729058607693,0.882896210904934,1,WP,FALSE
WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,-1.41248480940564,488,0.361137528575106,0.999201393685791,1,WP,FALSE
WP_NAD_METABOLISM,0.523711431794516,488,0.74588119674797,0.999201393685791,1,WP,FALSE
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME,-1.38717896969414,2483,0.365200611320448,0.999201393685791,1,WP,FALSE
WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1,-1.5126313996433,1689,0.345337697672903,0.999201393685791,1,WP,FALSE
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3,0.970478450160761,1125,0.85076871320478,0.999201393685791,1,WP,FALSE
WP_MITOCHONDRIAL_GENE_EXPRESSION,4.575423922997,633,0.363489665683129,0.999201393685791,1,WP,FALSE
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING,3.58926431453221,1023,0.542738010366887,0.999201393685791,1,WP,FALSE
WP_MESODERMAL_COMMITMENT_PATHWAY,0.970212660426118,5265,0.850705319423639,0.999201393685791,1,WP,FALSE
WP_PPAR_ALPHA_PATHWAY,4.63082546982326,1098,0.354657711290978,0.999201393685791,1,WP,FALSE
WP_PTF1A_RELATED_REGULATORY_PATHWAY,0.559364519325741,372,0.754108249649903,0.999201393685791,1,WP,FALSE
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,4.27692162936371,1482,0.413408198919046,0.999201393685791,1,WP,FALSE
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,NA,NA,1,NA,1,WP,FALSE
WP_AFLATOXIN_B1_METABOLISM,-1.80283678823546,363,0.302085367193963,0.999201393685791,1,WP,FALSE
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ,0.713437313581584,358,0.789971702591292,0.999201393685791,1,WP,FALSE
WP_PPAR_SIGNALING_PATHWAY,2.18670260873569,2784,0.855644183445579,0.999201393685791,1,WP,FALSE
WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,1.07604892031749,1582,0.8760205150376,0.999201393685791,1,WP,FALSE
WP_PDGF_PATHWAY,3.97635487334125,1355,0.467558351034436,0.999201393685791,1,WP,FALSE
WP_ANGIOGENESIS,1.66022534752061,930,0.982662577624829,0.999201393685791,1,WP,FALSE
WP_LIVER_X_RECEPTOR_PATHWAY,2.75574942228951,414,0.72254087534615,0.999201393685791,1,WP,FALSE
WP_EDA_SIGNALLING_IN_HAIR_FOLLICLE_DEVELOPMENT,6.23626056133244,452,0.157339329564833,0.981728134381882,1,WP,FALSE
WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,15.1346783216488,5701,3.7626625709497e-5,0.00208495773049095,0.10659623063500501,WP,FALSE
WP_IL17_SIGNALING_PATHWAY,0.0620337555224535,1034,0.642254241166755,0.999201393685791,1,WP,FALSE
WP_TLR4_SIGNALING_AND_TOLERANCE,1.6492088994159,982,0.985336519165738,0.999201393685791,1,WP,FALSE
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,3.37450014588414,2268,0.586901421571837,0.999201393685791,1,WP,FALSE
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,3.42655364093889,3100,0.576045706734526,0.999201393685791,1,WP,FALSE
WP_ERK_PATHWAY_IN_HUNTINGTONS_DISEASE,-0.984529644241195,544,0.433635233067784,0.999201393685791,1,WP,FALSE
WP_MIRNA_TARGETS_IN_ECM_AND_MEMBRANE_RECEPTORS,3.93864122648604,1500,0.474619914622676,0.999201393685791,1,WP,FALSE
WP_REGULATION_OF_MICROTUBULE_CYTOSKELETON,11.6061420033457,1786,0.00230396248878723,0.0904305276848989,1,WP,FALSE
WP_PREGNANE_X_RECEPTOR_PATHWAY,2.15712632369306,1335,0.862712314065089,0.999201393685791,1,WP,FALSE
WP_NONGENOMIC_ACTIONS_OF_125_DIHYDROXYVITAMIN_D3,3.78939337083564,2502,0.503131368663024,0.999201393685791,1,WP,FALSE
WP_FACTORS_AND_PATHWAYS_AFFECTING_INSULINLIKE_GROWTH_FACTOR_IGF1AKT_SIGNALING,-0.0193423402850517,1289,0.62462257071053,0.999201393685791,1,WP,FALSE
WP_AMINO_ACID_METABOLISM,1.49884073374128,3601,0.978161915555641,0.999201393685791,1,WP,FALSE
WP_NOTCH_SIGNALING,4.68057795877325,1626,0.346842831361857,0.999201393685791,1,WP,FALSE
WP_NANOPARTICLEMEDIATED_ACTIVATION_OF_RECEPTOR_SIGNALING,-1.38057857585371,1116,0.366265040582124,0.999201393685791,1,WP,FALSE
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88,4.32002489225756,978,0.405959135742428,0.999201393685791,1,WP,FALSE
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION,2.99804190162599,614,0.668078143301162,0.999201393685791,1,WP,FALSE
WP_ECTODERM_DIFFERENTIATION,2.57315371007843,4598,0.764553382625717,0.999201393685791,1,WP,FALSE
WP_PHYSIOLOGICAL_AND_PATHOLOGICAL_HYPERTROPHY_OF_THE_HEART,2.84992494969287,948,0.701186189507429,0.999201393685791,1,WP,FALSE
WP_INTEGRINMEDIATED_CELL_ADHESION,6.01119970555349,3878,0.178432252351678,0.999201393685791,1,WP,FALSE
WP_EXRNA_MECHANISM_OF_ACTION_AND_BIOGENESIS,-3.58096352665721,261,0.115718663137205,0.934578094460846,1,WP,FALSE
WP_PREIMPLANTATION_EMBRYO,6.13109853375745,2511,0.166947343644291,0.998164046282974,1,WP,FALSE
WP_DOPAMINERGIC_NEUROGENESIS,1.11524198130504,920,0.885428903507726,0.999201393685791,1,WP,FALSE
WP_HUMAN_COMPLEMENT_SYSTEM,6.69347016701658,4094,0.120377362485403,0.934578094460846,1,WP,FALSE
WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4,1.72536278689099,414,0.966857230281842,0.999201393685791,1,WP,FALSE
